WWTracker, , , , 
TimeStamp,X,Y,Z, 
0.005,31.0999,-87.712,63.2837, 
0.155,31.1225,-86.0891,63.5765, 
0.157,31.1225,-86.0891,63.5765, 
0.316,31.0999,-87.712,63.2837, 
0.318,31.0999,-87.712,63.2837, 
0.475,31.0999,-87.712,63.2837, 
0.477,31.0999,-87.712,63.2837, 
0.632,31.0999,-87.712,63.2837, 
0.793,31.0999,-87.712,63.2837, 
0.795,31.0999,-87.712,63.2837, 
0.952,31.0999,-87.712,63.2837, 
0.954,31.0999,-87.712,63.2837, 
1.111,31.0999,-87.712,63.2837, 
1.113,31.0999,-87.712,63.2837, 
1.27,31.0999,-87.712,63.2837, 
1.272,31.0999,-87.712,63.2837, 
1.432,31.0999,-87.712,63.2837, 
1.434,31.0999,-87.712,63.2837, 
1.591,31.0999,-87.712,63.2837, 
1.594,31.0999,-87.712,63.2837, 
1.75,31.0999,-87.712,63.2837, 
1.753,31.0999,-87.712,63.2837, 
1.908,31.0999,-87.712,63.2837, 
1.909,31.0999,-87.712,63.2837, 
2.069,31.0999,-87.712,63.2837, 
2.072,31.0999,-87.712,63.2837, 
2.229,31.0999,-87.712,63.2837, 
2.232,31.0999,-87.712,63.2837, 
2.387,31.0999,-87.712,63.2837, 
2.389,31.0999,-87.712,63.2837, 
2.549,31.0999,-87.712,63.2837, 
2.551,31.0999,-87.712,63.2837, 
2.709,31.0999,-87.712,63.2837, 
2.711,31.0999,-87.712,63.2837, 
2.869,31.0999,-87.712,63.2837, 
2.872,31.0999,-87.712,63.2837, 
3.026,31.0999,-87.712,63.2837, 
3.028,31.0999,-87.712,63.2837, 
3.187,31.0999,-87.712,63.2837, 
3.19,31.0999,-87.712,63.2837, 
3.346,31.0999,-87.712,63.2837, 
3.349,31.0999,-87.712,63.2837, 
3.504,31.0999,-87.712,63.2837, 
3.506,31.0999,-87.712,63.2837, 
3.665,31.0999,-87.712,63.2837, 
3.668,31.0999,-87.712,63.2837, 
3.825,31.0999,-87.712,63.2837, 
3.828,31.0999,-87.712,63.2837, 
3.983,31.0999,-87.712,63.2837, 
3.985,31.0999,-87.712,63.2837, 
4.145,31.0999,-87.712,63.2837, 
4.148,31.0999,-87.712,63.2837, 
4.3,31.0999,-87.712,63.2837, 
4.302,31.0999,-87.712,63.2837, 
4.464,31.0999,-87.712,63.2837, 
4.62,31.0999,-87.712,63.2837, 
4.622,31.0999,-87.712,63.2837, 
4.778,31.0999,-87.712,63.2837, 
4.781,31.0999,-87.712,63.2837, 
4.94,31.0999,-87.712,63.2837, 
4.942,31.0999,-87.712,63.2837, 
5.098,31.0999,-87.712,63.2837, 
5.101,31.0999,-87.712,63.2837, 
5.261,31.0999,-87.712,63.2837, 
5.263,31.0999,-87.712,63.2837, 
5.421,31.0999,-87.712,63.2837, 
5.424,31.0999,-87.712,63.2837, 
5.576,31.0999,-87.712,63.2837, 
5.579,31.0999,-87.712,63.2837, 
5.735,31.0999,-87.712,63.2837, 
5.737,31.0999,-87.712,63.2837, 
5.897,31.0999,-87.712,63.2837, 
5.9,31.0999,-87.712,63.2837, 
6.057,31.0999,-87.712,63.2837, 
6.06,31.0999,-87.712,63.2837, 
6.215,31.0999,-87.712,63.2837, 
6.218,31.0999,-87.712,63.2837, 
6.375,31.1225,-86.0891,63.5765, 
6.378,31.1225,-86.0891,63.5765, 
6.536,31.0999,-87.712,63.2837, 
6.539,31.0999,-87.712,63.2837, 
6.695,31.0999,-87.712,63.2837, 
6.697,31.0999,-87.712,63.2837, 
6.857,31.0999,-87.712,63.2837, 
6.859,31.0999,-87.712,63.2837, 
7.012,31.0999,-87.712,63.2837, 
7.014,31.0999,-87.712,63.2837, 
7.176,31.0999,-87.712,63.2837, 
7.178,31.0999,-87.712,63.2837, 
7.334,31.0999,-87.712,63.2837, 
7.337,31.0999,-87.712,63.2837, 
7.491,31.0999,-87.712,63.2837, 
7.493,31.0999,-87.712,63.2837, 
7.652,31.0999,-87.712,63.2837, 
7.655,31.0999,-87.712,63.2837, 
7.811,31.0999,-87.712,63.2837, 
7.813,31.0999,-87.712,63.2837, 
7.973,31.0999,-87.712,63.2837, 
7.976,31.0999,-87.712,63.2837, 
8.128,31.0999,-87.712,63.2837, 
8.13,31.0999,-87.712,63.2837, 
8.291,31.0999,-87.712,63.2837, 
8.293,31.0999,-87.712,63.2837, 
8.448,31.0999,-87.712,63.2837, 
8.45,31.0999,-87.712,63.2837, 
8.61,31.0999,-87.712,63.2837, 
8.612,31.0999,-87.712,63.2837, 
8.767,31.0999,-87.712,63.2837, 
8.769,31.0999,-87.712,63.2837, 
8.928,31.0999,-87.712,63.2837, 
9.087,31.0999,-87.712,63.2837, 
9.09,31.0999,-87.712,63.2837, 
9.248,31.0999,-87.712,63.2837, 
9.25,31.0999,-87.712,63.2837, 
9.407,31.0999,-87.712,63.2837, 
9.409,31.0999,-87.712,63.2837, 
9.568,31.0999,-87.712,63.2837, 
9.57,31.0999,-87.712,63.2837, 
9.726,31.0999,-87.712,63.2837, 
9.728,31.0999,-87.712,63.2837, 
9.886,31.0999,-87.712,63.2837, 
9.889,31.0999,-87.712,63.2837, 
10.046,31.0999,-87.712,63.2837, 
10.049,31.0999,-87.712,63.2837, 
10.201,31.0999,-87.712,63.2837, 
10.203,31.0999,-87.712,63.2837, 
10.361,31.0999,-87.712,63.2837, 
10.363,31.0999,-87.712,63.2837, 
10.524,31.0999,-87.712,63.2837, 
10.526,31.0999,-87.712,63.2837, 
10.683,31.0999,-87.712,63.2837, 
10.686,31.0999,-87.712,63.2837, 
10.842,31.0999,-87.712,63.2837, 
10.845,31.0999,-87.712,63.2837, 
10.999,31.0999,-87.712,63.2837, 
11.002,31.0999,-87.712,63.2837, 
11.162,31.0999,-87.712,63.2837, 
11.165,31.0999,-87.712,63.2837, 
11.32,31.0999,-87.712,63.2837, 
11.322,31.0999,-87.712,63.2837, 
11.482,31.0999,-87.712,63.2837, 
11.485,31.0999,-87.712,63.2837, 
11.637,31.0999,-87.712,63.2837, 
11.639,31.0999,-87.712,63.2837, 
11.799,31.0999,-87.712,63.2837, 
11.802,31.0999,-87.712,63.2837, 
11.96,31.0999,-87.712,63.2837, 
11.963,31.0999,-87.712,63.2837, 
12.117,31.0999,-87.712,63.2837, 
12.12,31.0999,-87.712,63.2837, 
12.278,31.0999,-87.712,63.2837, 
12.28,31.0999,-87.712,63.2837, 
12.435,31.0999,-87.712,63.2837, 
12.437,31.0999,-87.712,63.2837, 
12.597,31.0999,-87.712,63.2837, 
12.6,31.0999,-87.712,63.2837, 
12.756,31.0999,-87.712,63.2837, 
12.758,31.0999,-87.712,63.2837, 
12.915,31.0999,-87.712,63.2837, 
12.918,31.0999,-87.712,63.2837, 
13.076,31.0999,-87.712,63.2837, 
13.079,31.0999,-87.712,63.2837, 
13.236,31.0999,-87.712,63.2837, 
13.393,31.0999,-87.712,63.2837, 
13.395,31.0999,-87.712,63.2837, 
13.552,31.0999,-87.712,63.2837, 
13.555,31.0999,-87.712,63.2837, 
13.714,31.0999,-87.712,63.2837, 
13.717,31.0999,-87.712,63.2837, 
13.871,31.0999,-87.712,63.2837, 
13.873,31.0999,-87.712,63.2837, 
14.031,31.0999,-87.712,63.2837, 
14.034,31.0999,-87.712,63.2837, 
14.189,31.0999,-87.712,63.2837, 
14.191,31.0999,-87.712,63.2837, 
14.348,31.0999,-87.712,63.2837, 
14.351,31.0999,-87.712,63.2837, 
14.508,31.0999,-87.712,63.2837, 
14.511,31.0999,-87.712,63.2837, 
14.67,31.0999,-87.712,63.2837, 
14.673,31.0999,-87.712,63.2837, 
14.828,31.0999,-87.712,63.2837, 
14.829,31.0999,-87.712,63.2837, 
14.99,31.0999,-87.712,63.2837, 
15.18,31.0999,-87.712,63.2837, 
15.309,31.0999,-87.712,63.2837, 
15.311,31.0999,-87.712,63.2837, 
15.467,31.0999,-87.712,63.2837, 
15.625,31.0999,-87.712,63.2837, 
15.787,31.0999,-87.712,63.2837, 
15.789,31.0999,-87.712,63.2837, 
15.948,31.0999,-87.712,63.2837, 
15.95,31.0999,-87.712,63.2837, 
16.107,31.1225,-86.0891,63.5765, 
16.109,31.1225,-86.0891,63.5765, 
16.262,31.1225,-86.0891,63.5765, 
16.264,31.1225,-86.0891,63.5765, 
16.422,31.0999,-87.712,63.2837, 
16.425,31.0999,-87.712,63.2837, 
16.582,31.0999,-87.712,63.2837, 
16.585,31.0999,-87.712,63.2837, 
16.744,31.0999,-87.712,63.2837, 
16.747,31.0999,-87.712,63.2837, 
16.904,31.0999,-87.712,63.2837, 
16.907,31.0999,-87.712,63.2837, 
17.06,31.0999,-87.712,63.2837, 
17.223,31.0999,-87.712,63.2837, 
17.381,31.0999,-87.712,63.2837, 
17.383,31.0999,-87.712,63.2837, 
17.541,31.0999,-87.712,63.2837, 
17.544,31.0999,-87.712,63.2837, 
17.701,31.0999,-87.712,63.2837, 
17.704,31.0999,-87.712,63.2837, 
17.86,31.0999,-87.712,63.2837, 
17.862,31.0999,-87.712,63.2837, 
18.021,31.0999,-87.712,63.2837, 
18.024,31.0999,-87.712,63.2837, 
18.181,31.0999,-87.712,63.2837, 
18.184,31.0999,-87.712,63.2837, 
18.337,31.0999,-87.712,63.2837, 
18.339,31.0999,-87.712,63.2837, 
18.497,31.0999,-87.712,63.2837, 
18.499,31.0999,-87.712,63.2837, 
18.656,31.0999,-87.712,63.2837, 
18.659,31.0999,-87.712,63.2837, 
18.816,31.0999,-87.712,63.2837, 
18.818,31.0999,-87.712,63.2837, 
18.975,31.0999,-87.712,63.2837, 
18.978,31.0999,-87.712,63.2837, 
19.136,31.0999,-87.712,63.2837, 
19.139,31.0999,-87.712,63.2837, 
19.294,31.0999,-87.712,63.2837, 
19.297,31.0999,-87.712,63.2837, 
19.453,31.0999,-87.712,63.2837, 
19.456,31.0999,-87.712,63.2837, 
19.615,31.0999,-87.712,63.2837, 
19.618,31.0999,-87.712,63.2837, 
19.775,31.0999,-87.712,63.2837, 
19.777,31.0999,-87.712,63.2837, 
19.932,31.0999,-87.712,63.2837, 
19.934,31.0999,-87.712,63.2837, 
20.095,31.0999,-87.712,63.2837, 
20.098,31.0999,-87.712,63.2837, 
20.253,31.0999,-87.712,63.2837, 
20.255,31.0999,-87.712,63.2837, 
20.41,31.0999,-87.712,63.2837, 
20.412,31.0999,-87.712,63.2837, 
20.573,31.0999,-87.712,63.2837, 
20.576,31.0999,-87.712,63.2837, 
20.733,31.0999,-87.712,63.2837, 
20.736,31.0999,-87.712,63.2837, 
20.888,31.0999,-87.712,63.2837, 
20.891,31.0999,-87.712,63.2837, 
21.048,31.0999,-87.712,63.2837, 
21.05,31.0999,-87.712,63.2837, 
21.206,31.0999,-87.712,63.2837, 
21.37,31.0999,-87.712,63.2837, 
21.372,31.0999,-87.712,63.2837, 
21.526,31.0999,-87.712,63.2837, 
21.528,31.0999,-87.712,63.2837, 
21.684,31.0999,-87.712,63.2837, 
21.686,31.0999,-87.712,63.2837, 
21.847,31.0999,-87.712,63.2837, 
21.849,31.0999,-87.712,63.2837, 
22.006,31.0999,-87.712,63.2837, 
22.166,31.0999,-87.712,63.2837, 
22.168,31.0999,-87.712,63.2837, 
22.326,31.0999,-87.712,63.2837, 
22.328,31.0999,-87.712,63.2837, 
22.487,31.0999,-87.712,63.2837, 
22.644,31.0999,-87.712,63.2837, 
22.803,31.0999,-87.712,63.2837, 
22.806,31.0999,-87.712,63.2837, 
22.965,31.1225,-86.0891,63.5765, 
23.121,31.0999,-87.712,63.2837, 
23.281,31.0999,-87.712,63.2837, 
23.284,31.0999,-87.712,63.2837, 
23.443,31.0999,-87.712,63.2837, 
23.445,31.0999,-87.712,63.2837, 
23.602,31.0999,-87.712,63.2837, 
23.604,31.0999,-87.712,63.2837, 
23.762,31.0999,-87.712,63.2837, 
23.767,31.0999,-87.712,63.2837, 
23.92,31.0999,-87.712,63.2837, 
23.922,31.0999,-87.712,63.2837, 
24.079,31.0999,-87.712,63.2837, 
24.081,31.0999,-87.712,63.2837, 
24.24,31.0999,-87.712,63.2837, 
24.243,31.0999,-87.712,63.2837, 
24.4,31.0999,-87.712,63.2837, 
24.557,31.0999,-87.712,63.2837, 
24.717,31.0999,-87.712,63.2837, 
24.88,31.0999,-87.712,63.2837, 
24.882,31.0999,-87.712,63.2837, 
25.038,31.0999,-87.712,63.2837, 
25.041,31.0999,-87.712,63.2837, 
25.198,31.0999,-87.712,63.2837, 
25.2,31.0999,-87.712,63.2837, 
25.355,31.0999,-87.712,63.2837, 
25.516,31.0999,-87.712,63.2837, 
25.518,31.0999,-87.712,63.2837, 
25.676,31.0999,-87.712,63.2837, 
25.833,31.0999,-87.712,63.2837, 
25.992,31.0999,-87.712,63.2837, 
25.994,31.0999,-87.712,63.2837, 
26.155,31.0999,-87.712,63.2837, 
26.315,31.0999,-87.712,63.2837, 
26.47,31.0999,-87.712,63.2837, 
26.633,31.0999,-87.712,63.2837, 
26.635,31.0999,-87.712,63.2837, 
26.792,31.0999,-87.712,63.2837, 
26.952,31.0999,-87.712,63.2837, 
27.152,31.0999,-87.712,63.2837, 
27.267,31.0999,-87.712,63.2837, 
27.427,31.0999,-87.712,63.2837, 
27.588,31.0999,-87.712,63.2837, 
27.747,31.0999,-87.712,63.2837, 
27.906,31.0999,-87.712,63.2837, 
28.066,31.0999,-87.712,63.2837, 
28.068,31.0999,-87.712,63.2837, 
28.228,31.0999,-87.712,63.2837, 
28.389,31.0999,-87.712,63.2837, 
28.392,31.0999,-87.712,63.2837, 
28.549,31.0999,-87.712,63.2837, 
28.551,31.0999,-87.712,63.2837, 
28.705,31.0999,-87.712,63.2837, 
28.708,31.0999,-87.712,63.2837, 
28.868,31.0999,-87.712,63.2837, 
28.87,31.0999,-87.712,63.2837, 
29.033,31.0999,-87.712,63.2837, 
29.184,31.0999,-87.712,63.2837, 
29.341,31.0999,-87.712,63.2837, 
29.344,31.0999,-87.712,63.2837, 
29.5,31.0999,-87.712,63.2837, 
29.951,32.2718,-87.712,63.2837, 
29.953,32.2718,-87.712,63.2837, 
30.111,31.0999,-87.712,63.2837, 
30.113,31.0999,-87.712,63.2837, 
30.273,31.0999,-87.712,63.2837, 
30.275,31.0999,-87.712,63.2837, 
30.434,31.0999,-87.712,63.2837, 
30.436,31.0999,-87.712,63.2837, 
30.589,31.0999,-87.712,63.2837, 
30.591,31.0999,-87.712,63.2837, 
30.747,31.0999,-87.712,63.2837, 
30.75,31.0999,-87.712,63.2837, 
30.911,31.0999,-87.712,63.2837, 
30.913,31.0999,-87.712,63.2837, 
31.068,31.0999,-87.712,63.2837, 
31.07,31.0999,-87.712,63.2837, 
31.227,31.0999,-87.712,63.2837, 
31.231,31.0999,-87.712,63.2837, 
31.385,31.0999,-87.712,63.2837, 
31.388,31.0999,-87.712,63.2837, 
31.549,31.0999,-87.712,63.2837, 
31.705,31.0999,-87.712,63.2837, 
31.707,31.0999,-87.712,63.2837, 
31.866,31.0999,-87.712,63.2837, 
32.026,31.0999,-87.712,63.2837, 
32.028,31.0999,-87.712,63.2837, 
32.187,31.0999,-87.712,63.2837, 
32.19,31.0999,-87.712,63.2837, 
32.343,31.0999,-87.712,63.2837, 
32.346,31.0999,-87.712,63.2837, 
32.502,31.0999,-87.712,63.2837, 
32.504,31.0999,-87.712,63.2837, 
32.664,31.0999,-87.712,63.2837, 
32.666,31.0999,-87.712,63.2837, 
32.821,31.0999,-87.712,63.2837, 
32.826,31.0999,-87.712,63.2837, 
32.983,31.0999,-87.712,63.2837, 
32.984,31.0999,-87.712,63.2837, 
33.141,31.0999,-87.712,63.2837, 
33.144,31.0999,-87.712,63.2837, 
33.302,31.0999,-87.712,63.2837, 
33.304,31.0999,-87.712,63.2837, 
33.459,31.0999,-87.712,63.2837, 
33.461,31.0999,-87.712,63.2837, 
33.618,31.0999,-87.712,63.2837, 
33.622,31.0999,-87.712,63.2837, 
33.781,31.0999,-87.712,63.2837, 
33.783,31.0999,-87.712,63.2837, 
33.936,31.0999,-87.712,63.2837, 
34.096,31.0999,-87.712,63.2837, 
34.099,31.0999,-87.712,63.2837, 
34.258,31.0999,-87.712,63.2837, 
34.26,31.0999,-87.712,63.2837, 
34.419,31.0999,-87.712,63.2837, 
34.422,31.0999,-87.712,63.2837, 
34.579,31.0999,-87.712,63.2837, 
34.581,31.0999,-87.712,63.2837, 
34.736,31.0999,-87.712,63.2837, 
34.738,31.0999,-87.712,63.2837, 
34.895,31.0999,-87.712,63.2837, 
34.898,31.0999,-87.712,63.2837, 
35.056,31.0999,-87.712,63.2837, 
35.058,31.0999,-87.712,63.2837, 
35.217,31.0999,-87.712,63.2837, 
35.219,31.0999,-87.712,63.2837, 
35.373,31.0999,-87.712,63.2837, 
35.376,31.0999,-87.712,63.2837, 
35.537,31.0999,-87.712,63.2837, 
35.54,31.0999,-87.712,63.2837, 
35.692,31.0999,-87.712,63.2837, 
35.695,31.0999,-87.712,63.2837, 
35.855,31.0999,-87.712,63.2837, 
35.857,31.0999,-87.712,63.2837, 
36.011,31.0999,-87.712,63.2837, 
36.013,31.0999,-87.712,63.2837, 
36.174,31.0999,-87.712,63.2837, 
36.177,31.0999,-87.712,63.2837, 
36.332,31.0999,-87.712,63.2837, 
36.334,31.0999,-87.712,63.2837, 
36.493,31.0999,-87.712,63.2837, 
36.495,31.0999,-87.712,63.2837, 
36.649,31.0999,-87.712,63.2837, 
36.808,31.0999,-87.712,63.2837, 
36.969,31.0999,-87.712,63.2837, 
36.971,31.0999,-87.712,63.2837, 
37.131,31.0999,-87.712,63.2837, 
37.134,31.0999,-87.712,63.2837, 
37.288,31.0999,-87.712,63.2837, 
37.29,31.0999,-87.712,63.2837, 
37.448,31.0999,-87.712,63.2837, 
37.451,31.0999,-87.712,63.2837, 
37.607,31.0999,-87.712,63.2837, 
37.609,31.0999,-87.712,63.2837, 
37.802,31.0999,-87.712,63.2837, 
37.935,31.0999,-87.712,63.2837, 
37.937,31.0999,-87.712,63.2837, 
38.094,31.1225,-86.0891,63.5765, 
38.247,31.0999,-87.712,63.2837, 
38.404,31.0999,-87.712,63.2837, 
38.587,31.0999,-87.712,63.2837, 
38.74,31.0999,-87.712,63.2837, 
38.742,31.0999,-87.712,63.2837, 
38.882,31.0999,-87.712,63.2837, 
39.056,31.0999,-87.712,63.2837, 
39.057,31.0999,-87.712,63.2837, 
39.22,31.0999,-87.712,63.2837, 
39.363,31.0999,-87.712,63.2837, 
39.522,31.0999,-87.712,63.2837, 
39.681,31.0999,-87.712,63.2837, 
39.867,31.1225,-86.0891,63.5765, 
40,31.0999,-87.712,63.2837, 
40.16,31.0999,-87.712,63.2837, 
40.319,31.0999,-87.712,63.2837, 
40.486,31.0999,-87.712,63.2837, 
40.488,31.0999,-87.712,63.2837, 
40.638,31.0999,-87.712,63.2837, 
40.64,31.0999,-87.712,63.2837, 
40.798,31.0999,-87.712,63.2837, 
40.801,31.0999,-87.712,63.2837, 
40.973,31.0999,-87.712,63.2837, 
41.117,31.0999,-87.712,63.2837, 
41.119,31.0999,-87.712,63.2837, 
41.276,31.0999,-87.712,63.2837, 
41.435,31.0999,-87.712,63.2837, 
41.437,31.0999,-87.712,63.2837, 
41.596,31.0999,-87.712,63.2837, 
41.597,31.0999,-87.712,63.2837, 
41.788,31.0999,-87.712,63.2837, 
41.789,31.0999,-87.712,63.2837, 
41.911,31.0999,-87.712,63.2837, 
41.913,31.0999,-87.712,63.2837, 
42.072,31.0999,-87.712,63.2837, 
42.232,31.0999,-87.712,63.2837, 
42.391,31.0999,-87.712,63.2837, 
42.392,31.0999,-87.712,63.2837, 
42.583,31.0999,-87.712,63.2837, 
42.584,31.0999,-87.712,63.2837, 
42.709,31.1225,-86.0891,63.5765, 
42.711,31.1225,-86.0891,63.5765, 
42.871,31.0999,-87.712,63.2837, 
42.873,31.0999,-87.712,63.2837, 
43.028,31.0999,-87.712,63.2837, 
43.03,31.0999,-87.712,63.2837, 
43.191,31.0999,-87.712,63.2837, 
43.193,31.0999,-87.712,63.2837, 
43.352,31.0999,-87.712,63.2837, 
43.355,31.0999,-87.712,63.2837, 
43.51,31.0999,-87.712,63.2837, 
43.511,31.0999,-87.712,63.2837, 
43.67,31.0999,-87.712,63.2837, 
43.673,31.0999,-87.712,63.2837, 
43.827,31.0999,-87.712,63.2837, 
43.829,31.0999,-87.712,63.2837, 
43.988,31.0999,-87.712,63.2837, 
43.99,31.0999,-87.712,63.2837, 
44.149,31.0999,-87.712,63.2837, 
44.152,31.0999,-87.712,63.2837, 
44.306,31.0999,-87.712,63.2837, 
44.309,31.0999,-87.712,63.2837, 
44.468,31.0999,-87.712,63.2837, 
44.47,31.0999,-87.712,63.2837, 
44.626,31.0999,-87.712,63.2837, 
44.629,31.0999,-87.712,63.2837, 
44.783,31.0999,-87.712,63.2837, 
44.785,31.0999,-87.712,63.2837, 
44.945,31.0999,-87.712,63.2837, 
44.948,31.0999,-87.712,63.2837, 
45.105,31.0999,-87.712,63.2837, 
45.108,31.0999,-87.712,63.2837, 
45.263,31.0999,-87.712,63.2837, 
45.265,31.0999,-87.712,63.2837, 
45.425,31.0999,-87.712,63.2837, 
45.428,31.0999,-87.712,63.2837, 
45.585,31.0999,-87.712,63.2837, 
45.588,31.0999,-87.712,63.2837, 
45.743,31.0999,-87.712,63.2837, 
45.745,31.0999,-87.712,63.2837, 
45.9,31.0999,-87.712,63.2837, 
45.902,31.0999,-87.712,63.2837, 
46.059,31.0999,-87.712,63.2837, 
46.062,31.0999,-87.712,63.2837, 
46.22,31.0999,-87.712,63.2837, 
46.223,31.0999,-87.712,63.2837, 
46.379,31.0999,-87.712,63.2837, 
46.381,31.0999,-87.712,63.2837, 
46.541,31.0999,-87.712,63.2837, 
46.544,31.0999,-87.712,63.2837, 
46.701,31.0999,-87.712,63.2837, 
46.704,31.0999,-87.712,63.2837, 
46.859,31.0999,-87.712,63.2837, 
46.861,31.0999,-87.712,63.2837, 
47.021,31.0999,-87.712,63.2837, 
47.023,31.0999,-87.712,63.2837, 
47.176,31.0999,-87.712,63.2837, 
47.178,31.0999,-87.712,63.2837, 
47.339,31.0999,-87.712,63.2837, 
47.341,31.0999,-87.712,63.2837, 
47.496,31.0999,-87.712,63.2837, 
47.498,31.0999,-87.712,63.2837, 
47.654,31.0999,-87.712,63.2837, 
47.657,31.0999,-87.712,63.2837, 
47.816,31.0999,-87.712,63.2837, 
47.819,31.0999,-87.712,63.2837, 
47.975,31.0999,-87.712,63.2837, 
47.977,31.0999,-87.712,63.2837, 
48.135,31.0999,-87.712,63.2837, 
48.136,31.0999,-87.712,63.2837, 
48.295,31.0999,-87.712,63.2837, 
48.297,31.0999,-87.712,63.2837, 
48.454,31.0999,-87.712,63.2837, 
48.456,31.0999,-87.712,63.2837, 
48.611,31.0999,-87.712,63.2837, 
48.614,31.0999,-87.712,63.2837, 
48.773,31.0999,-87.712,63.2837, 
48.776,31.0999,-87.712,63.2837, 
48.933,31.0999,-87.712,63.2837, 
48.935,31.0999,-87.712,63.2837, 
49.093,31.0999,-87.712,63.2837, 
49.095,31.0999,-87.712,63.2837, 
49.249,31.0999,-87.712,63.2837, 
49.252,31.0999,-87.712,63.2837, 
49.411,31.0999,-87.712,63.2837, 
49.413,31.0999,-87.712,63.2837, 
49.57,31.0999,-87.712,63.2837, 
49.572,31.0999,-87.712,63.2837, 
49.732,31.0999,-87.712,63.2837, 
49.735,31.0999,-87.712,63.2837, 
49.891,31.0999,-87.712,63.2837, 
49.892,31.0999,-87.712,63.2837, 
50.047,31.0999,-87.712,63.2837, 
50.049,31.0999,-87.712,63.2837, 
50.211,31.0999,-87.712,63.2837, 
50.213,31.0999,-87.712,63.2837, 
50.367,31.0999,-87.712,63.2837, 
50.37,31.0999,-87.712,63.2837, 
50.528,31.0999,-87.712,63.2837, 
50.531,31.0999,-87.712,63.2837, 
50.685,31.0999,-87.712,63.2837, 
50.687,31.0999,-87.712,63.2837, 
50.845,31.0999,-87.712,63.2837, 
50.848,31.0999,-87.712,63.2837, 
51.006,31.0999,-87.712,63.2837, 
51.167,31.1225,-86.0891,63.5765, 
51.169,31.1225,-86.0891,63.5765, 
51.324,31.0999,-87.712,63.2837, 
51.326,31.0999,-87.712,63.2837, 
51.484,31.0999,-87.712,63.2837, 
51.486,31.0999,-87.712,63.2837, 
51.645,31.0999,-87.712,63.2837, 
51.648,31.0999,-87.712,63.2837, 
51.805,31.0999,-87.712,63.2837, 
51.808,31.0999,-87.712,63.2837, 
51.964,31.0999,-87.712,63.2837, 
51.966,31.0999,-87.712,63.2837, 
